date,index,direction,sweep_time,level_price,level_kind,wick_pts,rr,adx,trend,entry_spot,sl_spot,tp_spot,entry_premium,exit_premium,lots,lot_size,quantity,gross_pnl,net_pnl,pnl_pct,exit_reason,dte
2025-07-21,BANKNIFTY,PUT,11:45:00,56705.15,PDH,46.1,2.0,28.5,BEAR,56652.3,56768.28,56420.35,251.62,184.44,1,15,15,-1067.73,-1108.56,-29.37,SL hit,2
2025-07-22,BANKNIFTY,CALL,10:20:00,57074.3,SWING_L,52.75,2.0,30.2,BULL,57105.75,57004.44,57308.36,179.34,102.14,1,15,15,-1218.06,-1258.51,-46.78,SL hit (theta),1
2025-07-24,BANKNIFTY,CALL,13:45:00,57070.5,OR_L,65.25,2.0,47.9,BULL,57126.8,56988.15,57404.1,439.46,426.08,1,15,15,-260.66,-302.57,-4.59,No-run exit,6
2025-07-29,BANKNIFTY,PUT,10:10:00,56103.05,OR_H,33.5,2.0,40.0,BEAR,56048.0,56153.39,55837.22,176.02,171.91,1,15,15,-121.69,-162.45,-6.15,No-run exit,1
2025-07-30,BANKNIFTY,PUT,09:50:00,56161.4,SWING_H,83.15,2.0,14.8,NEUTRAL,56131.6,56261.42,55871.95,466.4,444.61,1,15,15,-386.8,-428.79,-6.13,No-run exit,7
2025-07-31,BANKNIFTY,PUT,10:00:00,55725.35,SWING_H,69.95,2.0,5.8,BEAR,55572.25,55812.04,55092.67,427.5,410.29,1,15,15,-318.12,-359.95,-5.61,No-run exit,6
2025-08-01,BANKNIFTY,CALL,10:20:00,55997.45,SWING_L,39.3,2.0,14.5,BEAR,56019.2,55941.36,56174.87,393.39,374.04,1,15,15,-350.18,-391.85,-6.64,No-run exit,5
2025-08-05,BANKNIFTY,CALL,10:20:00,55437.3,PDL,47.95,2.0,13.4,NEUTRAL,55499.6,55372.73,55753.33,174.3,109.0,1,15,15,-1039.44,-1079.92,-41.3,SL hit (theta),1
2025-08-06,BANKNIFTY,CALL,11:50:00,55306.6,OR_L,30.1,2.1,41.0,NEUTRAL,55332.6,55259.92,55485.25,459.76,495.91,1,15,15,482.26,440.04,6.38,No-run exit,7
2025-08-07,BANKNIFTY,PUT,13:25:00,55081.15,SWING_H,27.9,2.0,11.6,NEUTRAL,55011.3,55125.58,54782.73,423.19,397.03,1,15,15,-452.47,-494.24,-7.79,No-run exit,6
2025-08-08,BANKNIFTY,CALL,09:35:00,55387.95,OR_L,33.3,2.0,26.6,NEUTRAL,55405.15,55338.04,55539.36,389.08,322.76,1,15,15,-1054.76,-1096.2,-18.78,SL hit,5
2025-08-11,BANKNIFTY,CALL,10:25:00,55243.55,SWING_L,41.7,2.0,16.7,BEAR,55279.0,55185.29,55466.42,245.52,238.19,1,15,15,-169.97,-211.03,-5.73,No-run exit,2
2025-08-12,BANKNIFTY,PUT,10:30:00,55328.65,SWING_H,109.75,2.0,25.1,BULL,55274.35,55455.03,54912.99,173.59,171.61,1,15,15,-89.68,-130.44,-5.01,No-run exit,1
2025-08-14,BANKNIFTY,PUT,11:45:00,55274.3,OR_H,40.7,2.0,7.4,NEUTRAL,55241.5,55331.59,55061.31,424.96,369.65,1,15,15,-889.65,-931.31,-14.61,SL hit,6
2025-08-18,BANKNIFTY,PUT,10:05:00,56098.6,OR_H,30.45,2.0,7.6,NEUTRAL,56050.25,56145.89,55858.97,248.94,248.85,1,15,15,-61.28,-102.39,-2.74,No-run exit,2
2025-08-19,BANKNIFTY,PUT,09:35:00,55695.55,SWING_H,41.65,2.0,4.7,NEUTRAL,55660.45,55753.92,55473.51,174.8,187.49,1,15,15,130.33,89.5,3.41,No-run exit,1
2025-08-20,BANKNIFTY,CALL,10:00:00,55608.15,PDL,30.8,2.0,11.3,BULL,55680.4,55560.68,55919.85,428.33,414.35,1,15,15,-269.75,-311.61,-4.85,No-run exit,6
2025-08-28,BANKNIFTY,PUT,10:15:00,54066.1,SWING_H,78.6,2.0,44.5,BEAR,54040.5,54160.94,53799.61,415.72,340.71,1,15,15,-1185.1,-1226.63,-19.67,SL hit,6
2025-08-29,BANKNIFTY,PUT,11:15:00,53992.15,OR_H,40.6,2.0,48.4,BEAR,53966.75,54048.96,53802.33,378.98,352.53,1,15,15,-456.74,-498.32,-8.77,No-run exit,5
2025-09-02,BANKNIFTY,PUT,11:50:00,54035.85,PDH,46.5,2.0,10.1,NEUTRAL,54015.1,54098.57,53848.15,169.64,165.37,1,15,15,-124.09,-164.83,-6.48,No-run exit,1
2025-09-03,BANKNIFTY,PUT,10:40:00,53743.6,OR_H,27.45,1.63,31.3,BEAR,53707.55,53787.18,53578.0,446.26,436.17,1,15,15,-211.31,-253.27,-3.78,No-run exit,7
2025-09-05,BANKNIFTY,PUT,12:15:00,53814.65,SWING_H,31.95,2.0,20.1,NEUTRAL,53772.9,53862.75,53593.19,377.62,388.37,1,15,15,101.27,59.53,1.05,No-run exit,5
2025-09-10,BANKNIFTY,PUT,10:35:00,54672.9,SWING_H,32.3,2.0,8.0,BULL,54590.65,54721.61,54328.73,453.6,422.97,1,15,15,-519.41,-561.3,-8.25,No-run exit,7
2025-09-11,BANKNIFTY,PUT,13:10:00,54705.2,PDH,28.7,3.18,23.7,BULL,54699.0,54750.32,54535.8,420.78,396.35,1,15,15,-426.44,-468.21,-7.42,No-run exit,6
2025-09-16,BANKNIFTY,CALL,09:55:00,55026.95,SWING_L,35.2,2.0,21.6,NEUTRAL,55055.1,54975.25,55214.8,172.9,175.88,1,15,15,-15.32,-56.1,-2.16,No-run exit,1
2025-09-19,BANKNIFTY,CALL,13:40:00,55490.9,PDL,33.65,3.06,18.7,BULL,55501.75,55440.61,55688.75,389.76,388.9,1,15,15,-72.93,-114.67,-1.96,No-run exit,5
2025-09-23,BANKNIFTY,CALL,11:45:00,55215.6,PDL,34.05,1.99,25.6,BEAR,55232.65,55165.0,55367.6,173.46,268.1,1,15,15,1359.61,1318.41,50.67,Target hit,1
2025-09-24,BANKNIFTY,CALL,09:45:00,55268.25,OR_L,41.65,2.0,30.5,BULL,55284.15,55210.03,55432.39,459.36,471.23,1,15,15,118.03,75.92,1.1,No-run exit,7
2025-09-26,BANKNIFTY,CALL,11:50:00,54531.05,SWING_L,31.1,2.0,22.4,BEAR,54566.95,54483.6,54733.65,383.19,378.83,1,15,15,-125.47,-167.16,-2.91,No-run exit,5
2025-09-29,BANKNIFTY,PUT,11:15:00,54538.3,OR_H,57.7,2.0,43.9,BEAR,54506.65,54612.38,54295.19,242.09,342.9,1,15,15,1452.13,1410.59,38.84,Target hit,2
2025-10-01,BANKNIFTY,CALL,10:10:00,54891.35,SWING_L,146.45,2.0,12.8,BULL,54940.65,54728.48,55365.0,456.51,442.85,1,15,15,-264.97,-306.95,-4.48,No-run exit,7
2025-10-06,BANKNIFTY,CALL,09:35:00,55765.35,OR_L,38.1,2.0,25.0,BULL,55884.75,55710.53,56233.19,248.21,258.7,1,15,15,97.37,56.22,1.51,No-run exit,2
2025-10-07,BANKNIFTY,CALL,10:30:00,56331.6,SWING_L,28.3,1.81,41.5,BULL,56340.8,56286.41,56439.4,176.94,166.34,1,15,15,-218.97,-259.71,-9.79,No-run exit,1
2025-10-08,BANKNIFTY,PUT,09:50:00,56156.3,SWING_H,49.1,2.0,26.9,NEUTRAL,56105.95,56222.26,55873.33,466.19,474.38,1,15,15,62.85,20.72,0.3,No-run exit,7
2025-10-09,BANKNIFTY,PUT,09:45:00,55961.2,SWING_H,67.2,2.0,23.6,BEAR,55920.25,56045.21,55670.33,430.18,400.97,1,15,15,-498.09,-539.88,-8.37,No-run exit,6
2025-10-10,BANKNIFTY,CALL,12:45:00,56639.15,SWING_L,39.55,2.0,16.8,NEUTRAL,56689.45,56582.62,56903.11,398.1,398.71,1,15,15,-50.85,-92.63,-1.55,No-run exit,5
2025-10-13,BANKNIFTY,CALL,09:40:00,56439.4,SWING_L,112.0,2.0,46.6,BULL,56506.25,56310.5,56897.75,250.97,251.03,1,15,15,-59.09,-100.21,-2.66,No-run exit,2
2025-10-14,BANKNIFTY,CALL,10:25:00,56501.45,OR_L,31.1,2.0,8.2,BULL,56549.55,56453.41,56741.83,177.6,164.6,1,15,15,-254.99,-295.72,-11.1,No-run exit,1
2025-10-15,BANKNIFTY,CALL,09:55:00,56524.55,OR_L,32.7,2.19,25.3,NEUTRAL,56546.35,56474.9,56702.85,469.85,548.22,1,15,15,1115.52,1073.06,15.23,Target hit,7
2025-10-16,BANKNIFTY,CALL,10:20:00,57066.6,OR_L,62.5,2.0,27.7,BULL,57122.95,56987.0,57394.85,439.43,426.26,1,15,15,-257.57,-299.48,-4.54,No-run exit,6
2025-10-20,BANKNIFTY,PUT,09:50:00,58000.0,ROUND,46.75,2.0,13.7,BULL,57925.2,58064.16,57647.27,257.27,163.66,1,15,15,-1464.19,-1504.92,-39.0,SL hit (theta),2
2025-10-24,BANKNIFTY,PUT,12:30:00,57830.2,SWING_H,84.95,2.0,25.0,NEUTRAL,57777.75,57932.52,57468.2,405.74,430.78,1,15,15,315.63,273.7,4.5,No-run exit,5
2025-10-28,BANKNIFTY,PUT,09:45:00,58224.55,PDH,60.85,2.0,11.4,BULL,58167.6,58302.89,57897.03,182.68,320.48,1,15,15,2007.07,1965.64,71.73,Target hit,1
2025-10-31,BANKNIFTY,CALL,11:20:00,57770.35,SWING_L,43.95,2.0,13.0,BEAR,57869.55,57709.08,58190.49,363.48,390.98,1,15,15,352.54,310.79,5.7,No-run exit,4
2025-11-03,BANKNIFTY,CALL,09:35:00,57770.35,SWING_L,40.15,2.0,14.4,BEAR,57904.45,57712.88,58287.59,181.85,192.05,1,15,15,93.0,52.14,1.91,No-run exit,1
2025-11-04,BANKNIFTY,CALL,10:25:00,57939.65,OR_L,64.3,1.55,7.8,BULL,57960.4,57857.99,58119.65,182.03,188.85,1,15,15,42.27,1.43,0.05,No-run exit,1
2025-11-07,BANKNIFTY,CALL,11:15:00,57521.0,PDL,82.0,2.0,13.1,BEAR,57590.8,57421.77,57928.86,404.43,433.28,1,15,15,372.77,330.82,5.45,No-run exit,5
2025-11-11,BANKNIFTY,CALL,13:15:00,57937.85,SWING_L,38.65,2.0,18.8,NEUTRAL,58039.85,57881.83,58355.89,182.28,172.31,1,15,15,-209.53,-250.29,-9.15,No-run exit,1
2025-11-20,BANKNIFTY,CALL,10:05:00,59168.5,OR_L,36.75,2.0,22.4,BULL,59198.0,59114.01,59365.98,455.39,426.43,1,15,15,-494.33,-536.24,-7.85,No-run exit,6
2025-11-24,BANKNIFTY,PUT,12:10:00,59232.15,PDH,32.95,2.03,12.0,BEAR,59206.45,59282.88,59051.35,262.96,244.39,1,15,15,-338.51,-379.6,-9.62,No-run exit,2
2025-11-25,BANKNIFTY,PUT,10:45:00,58957.4,OR_H,41.25,2.49,18.5,BEAR,58939.0,59016.35,58746.2,185.1,178.4,1,15,15,-160.48,-201.27,-7.25,No-run exit,1
2025-11-26,BANKNIFTY,PUT,10:20:00,59440.1,WEEK_H,32.15,2.08,15.2,BEAR,59421.65,59490.09,59279.25,493.74,442.95,1,15,15,-821.81,-863.8,-11.66,SL hit,7
2025-12-01,BANKNIFTY,CALL,09:35:00,60000.0,ROUND,38.4,2.0,8.1,NEUTRAL,60073.05,59943.61,60331.93,266.81,252.52,1,15,15,-274.32,-315.44,-7.88,No-run exit,2
2025-12-05,BANKNIFTY,PUT,10:25:00,59548.7,PDH,108.1,2.0,18.4,NEUTRAL,59422.6,59674.7,58918.41,417.29,249.78,1,15,15,-2572.67,-2613.79,-41.76,SL hit (theta),5
2025-12-08,BANKNIFTY,CALL,10:15:00,59534.85,OR_L,38.0,2.0,27.5,BULL,59552.4,59479.0,59699.2,264.5,246.47,1,15,15,-330.5,-371.6,-9.37,No-run exit,2
2025-12-09,BANKNIFTY,PUT,12:30:00,59279.25,SWING_H,38.4,2.0,41.6,BEAR,59248.9,59335.45,59075.81,186.07,184.66,1,15,15,-81.18,-122.0,-4.37,No-run exit,1
2025-12-10,BANKNIFTY,PUT,10:50:00,59358.25,PDH,32.35,2.0,5.0,BEAR,59242.5,59408.42,58910.67,492.25,611.98,1,15,15,1735.98,1693.23,22.93,Target hit,7
2025-12-11,BANKNIFTY,CALL,10:20:00,59125.25,SWING_L,47.25,1.98,25.4,BEAR,59133.65,59060.28,59279.25,454.9,468.19,1,15,15,139.31,97.21,1.42,No-run exit,6
2025-12-12,BANKNIFTY,PUT,10:25:00,59423.35,PDH,59.2,2.0,21.1,BULL,59325.35,59500.39,58975.26,416.61,449.44,1,15,15,432.38,390.36,6.25,No-run exit,5
2025-12-15,BANKNIFTY,CALL,10:50:00,59224.85,PDL,45.7,2.0,10.8,BULL,59279.7,59161.4,59516.31,263.28,247.51,1,15,15,-296.62,-337.72,-8.55,No-run exit,2
2025-12-16,BANKNIFTY,CALL,09:35:00,59146.7,OR_L,59.4,2.34,24.2,BULL,59149.2,59069.57,59335.25,185.76,174.68,1,15,15,-226.17,-266.94,-9.58,No-run exit,1
2025-12-17,BANKNIFTY,PUT,09:45:00,59026.85,SWING_H,41.75,2.0,26.7,BEAR,58906.65,59086.32,58547.31,489.46,471.12,1,15,15,-335.03,-377.14,-5.14,No-run exit,7
2025-12-18,BANKNIFTY,CALL,09:55:00,58801.4,PDL,53.25,2.0,13.6,NEUTRAL,58836.75,58730.53,59049.2,452.62,566.12,1,15,15,1642.46,1599.92,23.57,Target hit,6
2025-12-19,BANKNIFTY,PUT,09:35:00,59096.0,OR_H,38.75,2.08,21.3,BEAR,59085.8,59152.49,58947.0,414.93,425.02,1,15,15,91.41,49.51,0.8,No-run exit,5
2025-12-30,BANKNIFTY,CALL,09:55:00,58809.55,PDL,41.7,2.0,19.2,NEUTRAL,58858.3,58750.22,59074.46,184.85,194.86,1,15,15,90.13,49.26,1.78,No-run exit,1
2026-01-06,BANKNIFTY,PUT,09:40:00,60188.85,OR_H,64.0,1.57,19.9,NEUTRAL,60165.35,60270.93,60000.0,188.95,124.08,1,15,15,-1032.99,-1073.54,-37.88,SL hit,1
2026-01-08,BANKNIFTY,PUT,09:45:00,60065.4,PDH,47.45,1.65,25.8,NEUTRAL,60042.7,60130.88,59897.5,461.89,486.34,1,15,15,306.69,264.51,3.82,No-run exit,6
2026-01-09,BANKNIFTY,CALL,09:45:00,59471.85,OR_L,62.8,2.0,27.7,BEAR,59532.65,59391.23,59815.5,418.07,399.87,1,15,15,-333.05,-374.84,-5.98,No-run exit,5
2026-01-12,BANKNIFTY,PUT,13:40:00,59478.15,SWING_H,43.45,2.0,51.4,BEAR,59450.65,59539.46,59273.04,264.04,278.47,1,15,15,156.47,115.23,2.91,No-run exit,2
2026-01-14,BANKNIFTY,PUT,13:40:00,59657.1,OR_H,57.6,2.0,14.3,BULL,59630.0,59732.61,59424.77,495.47,484.65,1,15,15,-222.36,-264.54,-3.56,No-run exit,7
2026-01-19,BANKNIFTY,PUT,09:40:00,59806.6,SWING_H,109.35,2.0,22.3,BULL,59744.2,59933.92,59364.75,265.35,282.69,1,15,15,200.16,158.9,3.99,No-run exit,2
2026-01-20,BANKNIFTY,CALL,11:50:00,59768.8,OR_L,54.2,2.0,18.4,NEUTRAL,59824.6,59696.69,60080.43,187.88,120.31,1,15,15,-1073.57,-1114.1,-39.53,SL hit (theta),1
2026-01-21,BANKNIFTY,PUT,10:10:00,59020.5,SWING_H,38.15,2.0,18.2,BEAR,58983.25,59076.37,58797.01,490.1,589.87,1,15,15,1436.57,1393.92,18.96,Target hit,7
2026-01-22,BANKNIFTY,CALL,12:45:00,59087.3,OR_L,90.7,2.0,20.0,BEAR,59106.8,58978.9,59362.6,454.69,379.66,1,15,15,-1185.38,-1227.08,-17.99,SL hit,6
2026-01-23,BANKNIFTY,CALL,10:30:00,59101.9,OR_L,51.05,2.0,9.1,NEUTRAL,59156.4,59033.13,59402.93,415.42,397.05,1,15,15,-335.51,-377.28,-6.05,No-run exit,5
2026-01-28,BANKNIFTY,PUT,11:30:00,59659.15,OR_H,40.75,2.35,14.4,BULL,59634.0,59717.81,59436.8,495.5,510.31,1,15,15,162.21,119.92,1.61,No-run exit,7
2026-01-29,BANKNIFTY,CALL,10:55:00,59594.6,SWING_L,54.0,2.0,22.8,BULL,59644.65,59522.74,59888.47,458.83,484.75,1,15,15,328.81,286.63,4.16,No-run exit,6
2026-02-01,BANKNIFTY,CALL,09:55:00,59501.8,PDL,111.3,2.0,22.3,NEUTRAL,59571.15,59372.68,59968.08,324.04,336.75,1,15,15,130.71,89.2,1.84,No-run exit,3
2026-02-02,BANKNIFTY,PUT,10:00:00,58313.8,SWING_H,156.9,2.0,74.3,BEAR,58161.4,58488.24,57507.72,258.32,244.96,1,15,15,-260.47,-301.56,-7.78,No-run exit,2
2026-02-06,BANKNIFTY,CALL,11:10:00,59777.6,SWING_L,30.05,2.0,8.7,BULL,59818.9,59729.63,59997.45,420.08,417.34,1,15,15,-101.05,-142.92,-2.27,No-run exit,5
2026-02-12,BANKNIFTY,PUT,13:50:00,60779.95,PDH,43.15,2.0,17.1,BULL,60765.95,60841.35,60615.16,467.46,461.81,1,15,15,-144.76,-186.83,-2.66,No-run exit,6
2026-02-13,BANKNIFTY,PUT,09:35:00,60500.0,ROUND,33.45,2.0,11.1,NEUTRAL,60459.05,60551.61,60273.93,424.57,418.74,1,15,15,-147.49,-189.36,-2.97,No-run exit,5
2026-02-16,BANKNIFTY,PUT,11:30:00,60409.4,SWING_H,77.55,2.0,40.5,BEAR,60384.95,60505.1,60144.66,268.19,192.97,1,15,15,-1188.27,-1229.13,-30.55,SL hit,2
2026-02-20,BANKNIFTY,PUT,10:50:00,61177.2,SWING_H,37.3,3.5,25.4,BEAR,61169.95,61232.86,60949.75,429.56,433.96,1,15,15,5.98,-35.96,-0.56,No-run exit,5
2026-02-23,BANKNIFTY,PUT,10:45:00,61177.2,SWING_H,73.45,2.0,8.9,NEUTRAL,61140.8,61269.03,60884.35,271.55,203.5,1,15,15,-1080.75,-1121.65,-27.54,SL hit,2
2026-02-24,BANKNIFTY,PUT,11:45:00,61392.1,OR_H,43.55,2.0,10.8,BULL,61286.8,61454.08,60952.24,192.47,352.83,1,15,15,2345.36,2303.78,79.8,Target hit,1
2026-02-26,BANKNIFTY,PUT,09:45:00,61218.35,OR_H,31.35,2.34,19.4,NEUTRAL,61206.2,61268.07,61061.3,470.84,495.71,1,15,15,313.06,270.83,3.83,No-run exit,6
2026-03-02,BANKNIFTY,CALL,11:00:00,59777.6,SWING_L,54.25,2.0,12.2,BEAR,59860.25,59705.43,60169.88,265.86,255.94,1,15,15,-208.76,-249.9,-6.27,No-run exit,2
2026-03-05,BANKNIFTY,PUT,11:25:00,59058.4,PDH,56.5,2.0,36.7,BEAR,58976.7,59132.63,58664.83,453.69,489.45,1,15,15,476.39,434.2,6.38,No-run exit,6
2026-03-06,BANKNIFTY,CALL,09:40:00,58506.4,PDL,49.7,2.0,15.8,NEUTRAL,58605.55,58439.16,58938.32,411.56,298.93,1,15,15,-1749.5,-1790.84,-29.01,SL hit,5
2026-03-09,BANKNIFTY,PUT,10:00:00,55433.65,SWING_H,41.6,2.0,28.1,BEAR,55373.15,55491.89,55135.66,245.93,169.0,1,15,15,-1214.01,-1254.76,-34.01,SL hit,2
2026-03-10,BANKNIFTY,CALL,10:05:00,56537.15,SWING_L,76.95,2.0,35.6,NEUTRAL,56586.3,56443.26,56872.38,177.71,332.38,1,15,15,2260.08,2218.59,83.23,Target hit,1
2026-03-11,BANKNIFTY,CALL,09:40:00,56642.75,OR_L,31.5,2.0,33.6,NEUTRAL,56664.0,56594.27,56803.47,470.83,408.26,1,15,15,-998.59,-1040.42,-14.73,SL hit,7
2026-03-12,BANKNIFTY,PUT,13:45:00,55520.3,SWING_H,116.65,2.0,44.5,BEAR,55506.45,55653.64,55212.07,427.0,571.39,1,15,15,2105.87,2063.3,32.21,Target hit,6
2026-03-13,BANKNIFTY,PUT,10:20:00,54083.25,SWING_H,94.8,2.0,21.2,BEAR,54044.3,54194.3,53744.29,379.52,354.58,1,15,15,-434.07,-475.66,-8.36,No-run exit,5
2026-03-16,BANKNIFTY,PUT,09:50:00,54083.25,SWING_H,52.6,2.0,46.5,BEAR,54003.1,54152.09,53705.12,239.85,430.6,1,15,15,2801.21,2759.28,76.69,Target hit,2
2026-03-17,BANKNIFTY,CALL,10:10:00,54442.3,SWING_L,35.35,2.0,24.0,NEUTRAL,54482.2,54390.63,54665.34,171.1,96.04,1,15,15,-1185.83,-1226.25,-47.78,SL hit (theta),1
2026-03-18,BANKNIFTY,CALL,10:20:00,54812.8,OR_L,43.35,2.0,41.2,BULL,54972.5,54753.02,55411.46,456.77,462.35,1,15,15,23.67,-18.4,-0.27,No-run exit,7
2026-03-19,BANKNIFTY,CALL,10:25:00,53633.95,SWING_L,63.85,2.0,44.2,BULL,53741.95,53554.03,54117.79,413.42,444.12,1,15,15,400.48,358.49,5.78,No-run exit,6
2026-03-20,BANKNIFTY,PUT,11:30:00,54150.3,PDH,41.3,2.0,37.1,BEAR,54104.7,54207.86,53898.39,379.95,494.39,1,15,15,1656.56,1614.34,28.33,Target hit,5
2026-03-23,BANKNIFTY,PUT,09:50:00,52117.4,SWING_H,75.05,2.0,21.8,BEAR,51956.35,52208.11,51452.83,230.76,226.44,1,15,15,-124.73,-165.74,-4.79,No-run exit,2
2026-03-24,BANKNIFTY,PUT,09:35:00,52400.3,SWING_H,95.4,2.0,50.1,BEAR,52224.5,52511.45,51650.6,164.01,151.41,1,15,15,-248.95,-289.62,-11.77,No-run exit,1
2026-03-25,BANKNIFTY,CALL,10:10:00,53606.45,SWING_L,77.55,2.0,28.2,BULL,53718.75,53512.84,54130.57,446.35,427.33,1,15,15,-345.33,-387.24,-5.78,No-run exit,7
2026-03-27,BANKNIFTY,CALL,10:25:00,52647.55,SWING_L,56.4,2.0,28.3,NEUTRAL,52691.2,52575.37,52922.85,370.02,299.92,1,15,15,-1111.5,-1152.84,-20.77,SL hit,5
2026-03-30,BANKNIFTY,PUT,10:55:00,50936.25,SWING_H,42.8,2.0,43.5,BEAR,50842.55,50994.34,50538.96,225.81,231.58,1,15,15,26.51,-14.52,-0.43,No-run exit,2
2026-04-01,BANKNIFTY,PUT,09:35:00,51624.5,PDH,181.75,2.0,60.0,BEAR,51484.5,51821.79,50809.92,427.79,404.9,1,15,15,-403.33,-445.14,-6.94,No-run exit,7
2026-04-02,BANKNIFTY,PUT,09:45:00,50233.4,SWING_H,39.9,2.0,16.5,NEUTRAL,50212.55,50288.38,50060.89,386.27,469.47,1,15,15,1187.93,1145.83,19.78,Target hit,6
2026-04-06,BANKNIFTY,PUT,09:45:00,51608.7,SWING_H,216.1,2.0,24.9,NEUTRAL,51504.6,51840.35,50833.11,228.75,238.49,1,15,15,86.03,44.97,1.31,No-run exit,2
2026-04-07,BANKNIFTY,CALL,13:35:00,52321.2,SWING_L,61.3,2.0,46.7,BULL,52476.65,52244.22,52941.51,164.81,104.13,1,15,15,-970.22,-1010.68,-40.88,SL hit (theta),1
2026-04-08,BANKNIFTY,CALL,09:35:00,54993.55,SWING_L,34.9,2.0,27.0,BULL,55131.4,54942.16,55509.88,458.09,482.06,1,15,15,299.48,257.32,3.74,No-run exit,7
2026-04-09,BANKNIFTY,CALL,10:10:00,55247.65,OR_L,52.45,2.0,65.1,BULL,55349.35,55178.64,55690.77,425.79,418.44,1,15,15,-170.18,-212.06,-3.32,No-run exit,6
2026-04-10,BANKNIFTY,PUT,10:30:00,55875.75,SWING_H,41.25,2.0,19.0,NEUTRAL,55797.25,55933.78,55524.2,391.83,368.23,1,15,15,-413.95,-455.6,-7.75,No-run exit,5
2026-04-13,BANKNIFTY,CALL,09:45:00,54626.85,SWING_L,73.3,2.0,23.9,BULL,54686.3,54537.18,54984.53,242.88,366.23,1,15,15,1790.28,1748.65,48.0,Target hit,2
2026-04-15,BANKNIFTY,PUT,10:55:00,56384.25,SWING_H,46.2,2.0,12.9,BULL,56329.1,56447.38,56092.54,468.04,501.18,1,15,15,437.03,394.79,5.62,No-run exit,7
2026-04-16,BANKNIFTY,CALL,10:05:00,56522.1,OR_L,78.45,2.0,29.3,BULL,56578.25,56426.72,56881.32,435.24,411.65,1,15,15,-413.83,-455.67,-6.98,No-run exit,6
2026-04-17,BANKNIFTY,PUT,10:40:00,56209.3,OR_H,42.4,2.0,13.9,NEUTRAL,56162.35,56268.58,55949.9,394.4,383.15,1,15,15,-228.76,-270.48,-4.57,No-run exit,5
